t_s,enc_as5600_deg,acc_deg,clar_counts,clar_deg,a_belt,a_rod,v_belt,axW,ayW,azW,cmd_sps,cmd_dir,cmd_vel,cam_t_s,cam_x_mm,cam_y_mm,cam_dx_mm,cam_dy_mm,cam_vx_mm,cam_vy_mm
2.00104,254.883,220.254,0,0.000,0.020,0.028,0.029,0.019,0.020,0.028,278.0,-1,-278.0,1.978,0.00,-3.66,0.00,-0.14,0.00-10.37
2.01669,254.883,220.254,0,0.000,0.001,0.051,0.029,0.019,0.001,0.051,278.0,-1,-278.0,1.990,0.00,-3.76,0.00,-0.09,0.00-6.11
2.02674,254.883,220.254,0,0.000,0.008,0.017,0.029,0.016,0.008,0.017,278.0,-1,-278.0,2.008,0.00,-3.87,0.00,-0.11,0.00-8.59
2.03697,254.883,220.254,0,0.000,0.008,0.014,0.029,0.010,0.008,0.014,278.0,-1,-278.0,2.018,0.00,-4.03,0.00,-0.16,0.00-12.89
2.04702,254.883,220.254,0,0.000,0.008,0.021,0.029,0.019,0.008,0.021,278.0,-1,-278.0,2.018,0.00,-4.03,0.00,-0.16,0.00-12.89
2.06661,254.883,220.254,0,0.000,0.007,0.013,0.029,0.016,0.007,0.013,278.0,-1,-278.0,2.043,-0.07,-4.10,-0.07,-0.16,-5.44-12.62
2.07666,254.883,220.254,0,0.000,0.009,0.010,0.030,0.006,0.009,0.010,278.0,-1,-278.0,2.055,-0.07,-4.05,0.00,0.06,0.004.89
2.08689,254.883,220.254,0,0.000,0.011,0.005,0.030,0.008,0.011,0.005,278.0,-1,-278.0,2.066,-0.07,-3.93,0.00,0.12,0.009.40
2.09696,254.883,220.254,0,0.000,0.015,0.017,0.030,0.004,0.015,0.017,278.0,-1,-278.0,2.079,-0.07,-3.93,0.00,0.00,0.000.00
2.11653,254.883,220.254,0,0.000,0.014,0.010,0.030,-0.001,0.014,0.010,278.0,-1,-278.0,2.093,-0.07,-3.93,0.00,0.00,0.000.00
2.12680,254.883,220.254,0,0.000,0.017,0.017,0.030,-0.003,0.017,0.017,278.0,-1,-278.0,2.105,-0.07,-3.93,0.00,0.00,0.000.00
2.14647,254.883,220.254,0,0.000,0.013,0.008,0.030,0.001,0.013,0.008,278.0,-1,-278.0,2.130,-0.07,-3.93,0.00,0.00,0.000.00
2.15668,254.883,220.254,0,0.000,0.011,0.013,0.031,0.004,0.011,0.013,278.0,-1,-278.0,2.130,-0.07,-3.93,0.00,0.00,0.000.00
2.16673,254.971,220.342,0,0.000,0.010,0.008,0.031,0.007,0.010,0.008,278.0,-1,-278.0,2.139,-0.07,-3.93,0.00,0.00,0.000.00
2.18632,254.971,220.342,0,0.000,0.007,0.010,0.031,0.010,0.007,0.010,278.0,-1,-278.0,2.168,-0.07,-3.93,0.00,0.00,0.000.00
2.19638,254.883,220.254,0,0.000,0.008,0.011,0.031,0.009,0.008,0.011,278.0,-1,-278.0,2.168,-0.07,-3.93,0.00,0.00,0.000.00
2.20660,254.883,220.254,0,0.000,0.011,0.014,0.031,0.008,0.011,0.014,278.0,-1,-278.0,2.179,-0.07,-3.93,0.00,0.00,0.000.00
2.21666,254.883,220.254,0,0.000,0.013,0.015,0.031,0.006,0.013,0.015,278.0,-1,-278.0,2.194,-0.07,-3.93,0.00,0.00,0.000.00
2.23624,259.453,224.824,0,0.000,0.037,-0.181,0.032,-0.050,0.037,-0.181,727.0,1,727.0,2.207,-0.07,-3.93,0.00,0.00,0.000.00
2.24629,264.023,229.395,0,0.000,0.023,-0.122,0.032,-0.071,0.023,-0.122,727.0,1,727.0,2.218,-0.07,-3.93,0.00,0.00,0.000.00
2.28443,282.041,247.412,0,0.000,-0.004,-0.086,0.032,-0.063,-0.004,-0.086,727.0,1,727.0,2.231,-0.07,-3.93,0.00,0.00,0.000.00
